50000 1000
59 192 199
72 19 13
83 132 220
85 41 26
205 86 178
52 134 98
114 163 35
54 84 176
219 235 200
83 189 130
204 213 40
88 89 65
212 157 235
186 233 189
21 242 195
176 17 174
212 219 169
185 147 168
60 57 144
87 171 243
13 241 123
17 140 4
226 61 210
235 86 14
25 58 122
187 17 110
111 124 102
14 190 154
185 175 156
199 178 6
41 61 13
194 194 133
188 105 76
203 198 243
17 140 131
28 220 157
169 37 246
174 188 78
186 47 170
56 8 150
148 11 145
108 117 97
149 51 192
135 168 74
157 13 23
175 60 131
69 170 237
150 24 131
91 52 64
152 113 155
27 29 172
171 147 38
79 240 58
138 158 97
19 101 53
110 210 237
14 20 250
27 151 205
68 42 41
195 151 2
26 231 83
23 160 17
192 44 74
90 87 49
235 140 251
196 238 225
216 249 78
144 135 4
117 56 221
202 252 239
142 140 35
92 1 203
47 66 46
254 122 144
158 177 99
149 223 175
135 204 111
101 193 71
236 169 72
68 88 214
139 98 204
167 142 97
149 141 1
81 82 37
22 219 148
137 6 40
115 210 61
154 129 78
129 78 253
80 81 233
174 249 84
238 233 132
164 218 165
220 122 46
49 160 247
129 21 238
181 139 109
102 153 197
77 254 253
177 141 47
161 219 151
198 252 6
45 53 149
105 127 229
0 176 182
152 25 81
92 46 162
119 252 85
120 7 24
219 195 156
184 217 189
170 201 139
120 201 254
17 3 223
182 195 149
127 75 36
182 87 89
101 150 153
199 106 76
1 109 150
164 29 93
60 206 190
59 191 217
51 166 175
67 153 17
149 122 131
145 170 74
35 215 171
115 175 230
63 173 251
7 249 122
148 7 189
253 18 171
10 66 61
200 55 27
164 94 129
211 131 239
240 130 206
250 95 186
244 174 200
192 21 60
180 14 127
102 98 89
197 179 27
170 55 144
20 109 18
34 144 21
46 162 207
127 241 143
110 202 162
193 224 128
160 99 151
245 134 240
167 208 179
53 43 59
126 100 114
224 50 11
39 5 185
121 23 2
138 86 242
243 162 131
239 24 199
93 27 237
236 205 116
47 153 108
3 226 69
198 100 88
71 111 249
70 196 38
2 83 202
123 31 215
76 231 111
54 246 35
218 152 9
147 59 76
95 78 25
72 232 132
186 70 77
158 213 85
171 99 64
183 22 64
118 91 111
129 252 224
90 128 153
115 176 15
182 146 170
153 66 111
205 178 84
221 1 156
123 231 238
208 59 18
178 22 219
93 188 5
161 166 78
111 125 47
186 123 191
170 184 140
113 100 227
250 233 123
121 73 95
50 228 243
0 50 88
182 12 216
52 200 74
47 178 147
142 134 27
0 150 72
217 72 209
27 48 53
234 71 152
131 240 53
84 245 128
96 90 15
80 89 123
113 67 231
149 45 0
22 52 246
125 28 51
209 8 98
77 88 64
12 4 81
6 38 194
216 239 29
66 64 43
245 2 213
70 63 131
102 240 178
10 107 131
253 198 177
72 227 159
124 32 246
61 5 86
214 203 189
66 85 111
77 198 95
198 55 134
109 142 200
8 246 178
193 32 203
205 92 185
20 166 193
146 154 102
116 66 193
18 1 228
78 147 88
182 84 122
137 216 60
131 61 114
12 33 151
116 131 42
177 78 121
83 169 186
75 125 128
126 85 19
83 19 162
169 107 169
15 78 33
116 70 221
169 11 239
85 59 254
226 107 31
32 207 138
142 190 144
64 155 19
165 129 12
47 241 65
117 156 202
207 156 84
201 209 80
174 134 115
149 45 234
25 110 24
147 57 80
128 233 76
68 33 215
97 235 193
119 158 55
152 59 67
235 218 102
133 252 224
59 51 11
137 69 137
66 150 244
79 163 162
104 30 27
99 201 148
130 149 186
145 232 138
5 4 117
33 3 89
170 86 20
151 217 83
55 55 156
185 21 75
17 186 49
126 112 174
44 17 173
49 108 129
93 83 172
128 195 133
169 135 101
193 86 119
49 61 223
242 240 117
9 13 236
245 171 194
28 21 119
176 36 187
239 2 120
165 27 183
240 178 152
192 122 228
246 69 188
164 82 160
175 147 234
31 27 187
129 141 5
211 136 225
240 104 160
231 238 93
147 117 8
111 10 130
210 136 201
224 227 48
251 217 152
51 184 62
43 214 109
96 140 210
201 67 229
126 46 53
6 16 178
5 22 102
37 145 41
200 31 140
21 104 141
153 99 75
3 67 51
135 28 17
207 46 136
205 214 121
181 108 109
92 111 182
220 107 114
76 179 106
56 34 242
164 105 91
114 238 207
167 55 9
79 195 66
82 148 101
168 236 254
248 21 32
180 190 123
126 5 53
100 180 152
11 93 121
62 68 116
38 112 200
131 146 100
48 132 126
90 7 174
202 13 175
126 244 232
102 46 254
68 226 30
201 129 80
164 99 89
16 64 231
0 85 29
42 0 33
64 244 1
96 60 10
58 65 145
86 51 196
209 53 32
252 45 42
180 160 244
240 169 221
206 232 25
177 21 174
134 173 104
66 126 35
70 172 163
62 177 114
111 146 118
93 56 28
63 185 10
189 190 159
163 71 102
107 225 13
110 192 107
86 229 176
58 37 138
74 5 4
92 13 45
227 103 26
125 127 71
147 188 78
200 84 151
109 0 17
90 68 126
18 130 230
33 90 63
146 167 117
120 222 128
82 155 97
18 8 80
168 250 86
241 217 190
205 90 93
99 75 128
143 196 235
22 73 75
53 25 139
129 199 37
116 135 41
250 145 91
192 33 65
110 237 71
91 225 224
91 156 159
30 217 20
65 131 61
165 33 78
183 234 108
41 203 244
246 24 119
118 222 254
160 87 144
47 231 252
97 113 169
141 24 65
147 236 146
1 105 93
91 201 69
32 122 92
253 121 9
45 5 80
171 25 155
124 90 189
28 192 53
76 19 162
53 190 210
155 56 40
103 68 195
161 55 204
41 34 133
142 147 206
64 232 168
120 206 161
89 181 174
229 1 200
54 216 159
34 185 105
224 169 16
97 154 76
74 96 117
164 206 99
75 233 196
215 214 44
11 103 5
154 233 221
243 38 131
165 114 24
2 32 246
63 106 177
218 60 43
203 142 89
241 173 129
114 63 58
226 143 118
7 209 28
11 16 170
96 74 90
236 203 231
83 45 85
45 150 158
26 140 4
0 139 111
69 64 5
104 199 41
133 220 46
34 133 195
127 95 12
6 171 19
23 72 68
48 36 10
57 80 134
39 245 147
70 76 57
51 89 122
33 138 175
69 150 176
41 179 220
95 140 119
84 107 64
22 211 144
162 130 110
61 175 203
53 112 14
114 98 243
57 56 34
12 59 160
185 168 16
183 185 59
121 147 49
156 25 113
146 100 215
105 47 6
97 167 64
153 84 120
177 170 80
136 141 208
166 15 139
227 98 233
93 252 59
20 234 167
152 27 2
7 220 213
45 149 32
159 80 131
198 231 112
195 37 136
230 47 234
238 227 180
111 161 208
64 17 133
53 138 250
80 99 250
236 251 188
184 211 233
117 49 85
254 35 103
156 201 89
93 23 153
83 250 92
51 111 73
152 162 191
209 246 103
4 25 218
140 119 172
110 94 102
253 184 51
98 150 250
106 197 76
116 89 27
2 123 215
243 233 71
173 212 105
128 183 23
84 30 123
240 197 86
168 81 47
139 252 175
58 27 85
95 177 251
24 201 199
66 218 36
64 79 47
214 169 240
175 77 25
171 177 199
234 5 177
42 222 254
71 61 178
243 56 185
139 3 240
144 111 151
12 212 41
212 138 65
14 89 17
56 180 18
202 205 220
148 28 109
195 4 66
75 121 18
14 251 77
66 61 129
30 186 179
104 230 128
42 235 20
41 162 252
55 153 56
147 71 233
184 152 206
243 126 76
53 36 168
142 66 32
126 20 169
31 59 137
54 153 34
50 153 135
73 47 191
251 170 210
245 222 211
197 200 218
211 194 190
98 75 161
247 91 132
225 178 90
199 152 56
163 209 231
2 16 0
198 173 94
74 7 101
79 165 39
200 4 221
12 70 237
179 239 18
150 73 79
132 138 88
174 211 227
49 109 25
176 65 201
19 44 150
235 179 35
161 198 45
246 39 144
80 100 222
213 87 126
65 124 141
25 145 156
77 126 0
48 135 78
186 130 12
149 190 221
205 62 211
133 51 123
192 127 123
67 248 175
194 248 204
176 230 44
229 89 143
244 2 116
124 229 86
93 40 182
100 40 123
175 221 23
90 27 104
241 235 67
156 235 102
212 222 224
132 122 36
183 226 6
77 160 71
77 239 203
32 196 1
203 206 213
47 224 187
121 186 86
219 173 150
22 118 142
40 240 136
7 65 0
204 213 113
110 125 202
233 193 194
147 80 220
161 224 221
69 130 49
196 245 124
188 197 141
105 148 217
51 146 197
228 210 219
87 68 21
246 201 196
105 63 69
209 166 163
1 201 57
49 192 1
75 75 219
21 62 15
134 167 60
40 166 245
139 10 89
225 40 144
138 120 201
218 123 48
99 166 248
33 200 218
209 35 43
241 232 58
28 115 210
101 78 81
60 129 14
62 244 34
162 102 17
20 238 225
175 111 29
15 205 2
69 27 47
166 57 103
133 202 127
54 208 107
122 213 9
151 128 71
182 250 191
124 151 232
63 58 140
251 126 173
79 226 46
89 173 177
206 196 122
8 186 124
114 27 228
37 92 24
25 228 60
27 215 77
22 72 148
17 130 163
170 67 250
82 172 71
42 133 219
144 94 170
163 222 136
169 140 250
94 239 95
53 39 81
74 194 32
231 129 247
232 215 226
128 144 166
26 225 162
157 42 63
195 43 118
122 175 212
159 110 160
157 226 208
237 78 122
243 135 152
33 0 7
37 174 122
232 201 243
148 39 178
230 137 77
126 67 66
238 17 252
152 112 232
37 136 109
206 232 180
199 4 153
56 0 177
28 84 246
10 71 19
49 194 244
48 215 23
129 76 39
73 165 36
208 17 144
119 78 73
76 1 180
143 86 20
25 85 142
36 60 84
105 180 164
177 166 142
148 85 223
107 215 105
177 220 234
196 123 161
60 103 192
204 93 140
20 61 214
17 232 132
91 200 6
135 31 52
136 143 92
91 124 83
157 133 155
193 33 103
97 167 254
122 225 230
138 87 213
142 51 194
200 116 205
235 157 83
240 70 203
241 180 186
238 105 90
239 76 218
159 139 18
129 226 224
68 139 46
8 105 175
249 221 99
108 55 189
186 156 165
62 56 142
204 32 5
219 96 43
62 41 132
216 67 158
186 186 56
178 14 143
30 248 188
175 236 4
126 162 84
147 83 100
254 199 25
242 130 113
180 140 204
136 141 145
178 20 194
165 164 246
201 242 245
158 127 134
36 144 179
212 11 242
213 186 146
134 95 69
95 200 134
20 63 3
16 156 216
27 139 171
98 3 22
47 140 231
243 31 245
195 222 98
31 189 40
182 131 181
249 1 60
168 138 71
173 66 182
173 35 100
251 97 18
19 21 2
94 182 17
128 211 31
76 249 216
183 254 228
62 180 125
244 147 127
210 122 115
190 123 167
8 186 237
241 93 206
125 164 189
179 109 142
41 177 25
193 51 146
98 93 53
231 83 155
244 246 223
189 221 243
35 198 62
194 249 230
47 159 0
128 189 77
56 170 84
89 51 183
104 153 60
122 130 94
109 31 40
243 20 166
133 195 160
37 69 88
203 83 142
51 239 101
88 96 21
106 15 153
158 159 243
86 3 4
100 103 150
134 98 164
200 44 179
39 252 103
190 147 91
233 80 13
90 210 142
232 214 219
194 216 134
99 234 103
154 32 247
169 5 103
97 101 95
57 202 118
73 126 201
2 54 9
74 185 169
95 80 162
205 50 184
248 160 120
97 70 150
74 139 186
63 243 140
2 178 103
132 226 245
6 182 16
104 200 136
228 3 20
95 37 187
67 123 224
222 165 214
34 147 99
71 58 102
11 80 17
51 85 247
18 21 52
209 114 56
115 47 49
80 100 110
96 104 41
195 226 154
38 73 196
108 51 175
111 157 153
107 143 166
128 241 88
11 136 203
60 127 136
136 73 179
148 123 170
156 115 213
106 155 150
176 17 102
109 28 120
205 244 175
23 153 160
119 30 159
3 77 39
101 253 84
184 153 238
192 22 69
10 0 33
180 31 81
27 98 230
102 208 43
216 31 199
119 61 79
171 244 100
108 174 128
216 128 129
48 17 237
215 208 177
91 166 71
26 153 190
127 59 32
8 168 29
192 214 48
189 2 12
113 176 80
135 59 117
219 121 45
199 128 235
118 209 203
233 107 31
18 70 225
2 191 157
158 218 152
62 99 7
66 26 67
97 180 95
68 92 102
134 91 254
156 78 30
37 59 139
142 138 66
91 85 236
142 91 5
213 12 125
119 153 28
182 220 16
222 56 164
74 39 88
60 73 24
200 114 193
3 15 88
53 117 91
8 156 231
36 90 179
231 250 106
237 19 137
102 38 111
78 182 247
222 110 107
77 75 217
36 189 83
69 187 46
223 251 221
65 104 3
209 196 252
25 24 223
232 52 225
223 173 131
201 209 95
182 174 235
57 76 119
83 113 74
145 21 198
244 248 108
31 29 60
18 250 198
45 131 250
241 71 195
25 37 166
177 176 30
64 17 210
154 119 210
68 239 221
173 253 183
253 82 129
92 238 5
99 3 196
227 79 65
249 132 221
66 249 135
53 118 207
121 236 95
68 145 110
4 28 242
108 166 103
174 218 238
0 168 86
55 173 48
37 80 212
169 73 18
183 116 1
133 90 144
84 153 219
50 206 14
142 23 71
199 32 43
188 119 141
90 43 117
252 235 161
78 180 205
132 1 192
76 189 129
151 109 33
227 221 15
156 14 84
5 253 215
1 245 244
236 112 79
115 231 55
205 10 87
155 125 85
170 252 253
181 143 240
3 3 18
30 217 168
4 103 235
7 74 142
159 134 189
115 21 220
198 185 156
37 84 39
215 93 5
199 197 108
169 185 39
249 52 196
82 6 241
135 88 75
228 134 97
243 216 142
68 163 57
135 49 208
50 108 54
246 103 160
184 108 240
144 163 41
153 204 43
194 158 58
98 48 162
78 164 46
20 92 108
101 229 153
122 13 179
104 150 135
254 85 133
73 29 191
16 27 137
109 241 130
75 3 45
202 18 75
33 143 243
116 21 125
63 208 174
21 133 204
49 201 218
175 240 82
128 206 184
86 18 207
189 212 139
176 112 26
254 119 217
125 22 6
147 10 29
190 233 120
0 78 128
207 111 8
5 89 108
159 128 84
67 153 205
214 143 32
106 251 87
80 167 57
89 246 156
5 117 34
141 46 66
122 242 98
140 57 129
238 9 59
164 239 130
92 197 1
249 227 68
160 147 108
192 251 72
225 126 125
153 10 24
0 140 166
118 128 25
108 200 55
34 209 204
86 44 162
170 89 128
125 9 212
203 92 114
228 126 6
96 247 111
61 153 178
38 48 230
150 239 72
179 58 92
37 173 211
154 204 44
50 76 144
164 24 154
173 179 216
244 89 115
111 138 53
209 103 37
115 150 145
170 57 60
55 49 13
132 27 218
132 204 191
77 115 109
165 32 134
80 113 76
174 97 2
50 232 221
163 134 121
101 62 146
168 146 2
218 155 99
17 123 249
70 183 101
88 116 6
137 177 118
156 103 11
116 68 206
249 184 176
191 48 139
138 101 108
238 144 137
210 221 186
200 191 253
153 40 7
29 128 44
7 5 93
122 154 217
145 59 69
129 33 66
35 61 53
226 36 109
13 77 211
95 122 87
164 252 11
179 214 37
102 182 23
208 235 119
189 8 20
199 112 23
36 80 172
248 143 133
101 246 81
9 180 79
120 80 246
159 90 244
167 6 250
206 4 207
90 115 80
246 176 108
24 191 81
209 11 5
228 114 131
169 7 12
193 49 121
254 164 35
133 145 116
68 90 89
210 38 158
181 117 39
97 28 13
15 226 58
155 254 127
3 204 37
126 51 76
202 231 212
69 115 146
20 199 9
66 180 81
5 49 111
39 77 2
44 60 131
224 144 171
149 251 127
86 59 81
156 146 200
94 48 13
19 76 190
252 39 246
117 189 229
71 136 248
2 193 100
195 227 79
246 69 170
179 11 10
120 92 98
91 29 168
107 98 3
229 20 205
85 193 130
201 176 185
86 36 73
52 179 129
239 64 185
0 150 80
203 150 35
220 117 182
29 229 37
246 244 184
86 9 41
86 152 4
174 73 13
134 78 158
114 214 167
158 150 45
96 133 254
98 182 234
209 0 228
135 226 41
22 59 3
24 91 177
173 66 200
249 174 126
2 19 172
24 213 246
168 196 19
136 194 168
55 253 41
125 149 148
148 129 177
42 72 167
163 240 194
181 198 83
251 138 50
189 80 76
99 28 250
252 207 96
165 239 118
30 233 1
124 100 95
175 175 94
15 240 119
250 160 158
205 133 188
101 57 102
164 176 126
221 45 84
111 65 89
234 79 132
58 180 165
204 179 207
65 71 86
212 51 178
19 241 208
44 126 145
254 151 185
233 223 160
90 119 32
172 134 5
104 31 29
7 214 155
211 223 78
16 236 182
48 149 101
110 246 64
190 33 230
154 154 183
201 82 121
21 38 147
56 44 214
114 216 56
132 163 140
136 84 26
80 97 118
24 249 137
44 221 91
9 245 233
37 91 1
252 117 118
78 100 75
148 229 146
175 132 219
88 104 218
176 221 223
65 22 188
49 198 124
202 86 253
132 174 189
134 205 125
192 83 182
191 172 56
175 254 173
138 78 101
214 94 86
132 114 51
189 180 32
57 252 182
112 179 177
222 19 19
113 60 110
99 243 245
99 152 88
189 1 160
37 98 171
34 5 133
212 251 173
26 218 205
114 227 137
160 82 60
85 148 231
129 250 134
141 221 212
90 198 169
162 28 241
239 155 231
187 221 47
36 237 188
111 34 151
187 33 209
225 10 84
213 68 98
208 20 217
156 123 67
95 136 50
111 169 101
24 1 80
214 219 203
124 217 153
32 196 168
33 233 66
52 171 220
170 203 33
93 202 124
21 111 117
98 138 13
223 32 195
131 43 151
0 227 247
38 160 138
216 146 167
107 27 171
91 147 227
131 117 239
249 5 37
2 115 171
121 229 87
22 126 180
72 14 53
187 220 54
30 152 241
36 114 138
159 86 126
120 114 43
106 152 223
26 252 1
98 164 191
15 199 135
150 193 173
117 66 47
198 181 152
239 204 69
92 46 97
75 209 254
71 186 244
202 220 247
125 182 57
222 21 61
241 94 254
252 216 92
171 5 250
159 107 62
27 112 220
167 214 139
180 194 144
179 38 146
206 86 222
78 27 215
38 198 145
135 194 202
194 172 71
80 3 156
75 213 180
224 102 126
158 213 97
73 153 84
54 163 123
69 124 140
134 43 189
37 53 101
101 50 68
50 57 166
49 134 56
167 182 1
26 15 149
90 71 195
145 14 190
115 12 211
103 214 137
178 239 236
163 220 103
116 168 25
61 45 105
119 50 158
120 73 91
169 33 111
63 78 216
73 154 254
177 109 94
225 133 147
86 109 52
4 182 217
89 237 204
200 201 55
221 7 167
54 136 134
242 72 32
147 207 243
53 116 97
48 8 132
70 12 90
246 53 93
79 66 219
185 90 75
67 138 2
8 28 145
131 133 9
202 63 32
76 103 31
215 252 252
20 185 158
204 39 50
224 74 75
117 238 233
189 37 37
138 83 6
224 58 193
88 78 33
231 188 237
238 94 93
63 19 217
80 149 211
172 240 23
121 115 89
237 186 252
54 177 138
183 90 209
204 217 162
240 139 134
48 208 22
107 92 41
213 13 64
45 210 131
32 151 172
67 135 162
119 251 45
181 253 244
197 102 95
246 243 235
102 233 100
87 153 235
203 224 34
38 68 41
132 206 6
105 212 177
231 31 213
240 31 217
14 142 248
63 59 196
26 167 159
105 90 27
70 235 17
66 52 253
177 131 195
102 86 170
64 14 127
53 215 236
126 90 145
80 55 112
28 190 70
241 62 177
38 200 205
87 203 102
178 112 69
202 207 192
178 172 254
58 72 195
134 216 109
239 147 117
19 217 217
172 50 253
142 101 148
