100000 30000
123 61 57
142 65 86
157 167 63
136 86 190
246 182 198
194 217 176
70 16 133
162 57 238
140 12 39
58 168 147
65 110 188
0 199 246
49 97 216
224 205 113
162 42 123
146 20 214
148 250 114
52 112 213
216 218 248
255 13 30
24 112 241
49 165 150
188 177 185
203 219 149
246 63 69
161 133 139
11 113 164
239 129 74
5 210 94
129 251 210
41 106 102
1 69 132
214 85 70
109 51 206
74 58 190
24 84 163
136 206 157
230 162 166
11 10 125
217 132 248
108 45 155
44 182 37
8 254 162
97 109 67
7 189 231
69 99 135
113 205 145
216 115 246
68 155 167
50 172 3
77 67 247
3 3 9
234 37 11
77 101 75
85 244 214
3 180 60
26 130 166
161 14 223
1 255 194
80 216 61
219 59 162
25 253 47
92 130 160
155 151 202
172 44 247
224 61 129
7 205 171
95 201 151
95 97 55
38 32 106
101 101 64
78 74 214
194 187 185
170 70 240
8 29 58
82 17 246
224 46 12
80 162 24
145 224 227
199 157 233
69 166 10
160 117 27
129 169 150
146 115 218
222 31 128
18 31 255
77 233 230
116 106 147
22 195 16
30 209 34
109 41 22
22 50 123
230 237 68
35 22 101
139 200 198
247 100 225
14 50 144
185 24 229
173 15 170
176 120 3
136 51 237
70 164 10
40 43 144
138 216 148
83 61 199
161 90 52
5 200 223
233 169 69
96 224 124
217 237 253
68 140 133
87 182 186
230 4 207
207 71 198
62 204 27
226 183 0
248 153 8
114 20 200
239 130 82
128 210 47
27 119 166
189 212 213
217 112 66
77 116 127
16 10 132
166 81 76
126 106 18
102 69 40
97 6 197
14 190 12
94 76 226
104 121 47
143 210 96
201 142 51
112 140 245
98 100 190
133 8 203
98 39 26
38 174 171
154 33 115
51 121 121
43 155 205
165 138 65
0 156 51
89 174 160
65 52 21
62 96 180
25 172 205
187 171 155
63 211 213
95 218 24
110 64 89
109 32 48
212 130 142
187 189 228
171 134 47
37 163 131
164 211 91
77 142 35
182 16 75
59 255 140
216 210 250
139 222 129
123 86 5
58 118 42
240 146 224
135 164 21
238 5 127
255 124 17
4 59 200
188 97 174
147 53 73
132 184 190
202 2 87
81 175 173
114 169 192
16 183 237
209 203 82
176 2 106
95 76 180
95 167 155
173 8 155
11 136 159
226 11 168
124 14 36
84 90 136
180 22 81
101 173 219
206 210 47
85 103 147
135 96 144
101 15 172
63 169 225
154 11 243
3 160 48
10 32 211
68 228 131
191 3 15
212 88 19
120 172 196
65 74 185
199 175 112
16 134 46
6 72 160
121 27 231
53 132 14
22 131 75
69 103 76
18 68 50
210 5 207
195 37 35
240 74 142
13 126 2
207 64 11
13 242 151
75 1 167
255 34 175
163 150 51
230 78 76
2 226 67
140 223 46
110 7 118
96 39 134
209 58 190
241 71 147
255 158 206
249 94 141
241 143 13
21 82 236
253 31 112
194 34 227
113 34 96
62 178 66
116 72 102
43 11 221
128 63 220
174 128 220
166 149 126
150 209 154
169 75 44
90 154 68
47 46 190
49 12 150
46 167 221
28 31 132
33 186 196
155 154 209
85 224 121
12 142 192
132 213 202
53 183 196
42 45 148
179 101 197
94 101 247
214 85 98
107 115 106
150 90 13
127 168 73
17 72 167
92 24 16
123 66 218
56 84 26
173 228 167
94 253 42
246 200 14
191 170 48
161 84 19
57 94 118
170 197 61
213 198 189
246 56 58
28 113 247
44 19 151
147 207 253
203 178 72
179 82 7
68 221 192
1 41 65
111 118 24
95 214 116
51 152 18
248 197 225
149 215 137
121 3 110
96 111 198
150 117 107
222 156 73
231 190 114
12 29 32
251 152 88
105 102 121
88 8 226
105 110 96
194 144 61
199 188 8
210 156 36
17 182 242
170 121 150
89 114 9
103 30 118
96 108 200
186 211 221
135 189 253
23 85 113
117 43 140
131 152 234
253 197 135
98 190 162
221 206 104
56 134 16
50 63 10
231 245 203
153 93 53
27 208 250
82 22 12
82 151 229
117 157 119
200 249 125
142 250 197
113 124 208
161 9 206
105 154 121
162 5 97
99 157 246
173 161 216
186 136 207
8 209 147
86 37 152
118 252 189
233 139 184
87 82 20
143 8 249
162 59 197
80 167 94
110 97 8
197 140 100
30 125 183
137 74 55
95 146 96
124 124 176
25 44 105
123 212 255
226 195 246
2 176 41
16 145 154
13 192 22
95 113 20
177 64 129
149 69 125
40 10 32
71 211 90
222 167 28
242 91 19
108 255 5
234 48 154
2 36 236
169 158 142
9 0 68
19 44 14
100 120 61
233 179 194
64 13 28
140 238 221
215 144 181
160 224 112
86 104 161
81 173 232
177 127 140
108 196 46
77 160 186
59 250 157
174 216 223
60 189 22
232 238 85
66 56 178
200 85 89
51 67 155
208 111 70
151 46 123
252 200 66
29 151 198
174 160 126
221 253 38
221 6 234
193 143 174
252 167 130
8 28 186
81 14 84
18 3 103
101 26 63
34 133 215
83 44 88
163 207 101
229 175 196
149 132 155
90 241 118
97 148 100
16 133 89
254 72 177
122 38 112
87 223 205
190 60 63
22 99 189
37 112 209
214 43 85
142 76 250
63 140 120
206 132 229
128 157 133
42 110 64
17 140 228
213 203 162
27 187 116
92 31 239
196 212 118
43 110 46
211 231 237
7 110 248
100 155 40
148 13 113
163 37 146
86 155 64
241 22 56
75 141 224
236 98 161
231 204 59
143 194 80
118 1 163
59 184 4
11 186 252
25 136 17
133 192 73
228 212 135
48 141 90
61 171 237
161 207 92
0 114 196
236 213 180
94 186 190
141 174 182
110 168 164
136 174 236
98 118 125
237 20 151
76 246 196
122 224 230
55 76 100
193 247 159
198 235 120
16 147 61
19 145 152
202 43 250
223 248 41
51 58 89
166 110 201
58 142 156
179 220 148
140 152 174
222 251 255
34 16 192
80 126 227
220 30 55
192 3 114
176 141 227
129 206 170
128 187 59
78 24 5
133 8 199
146 55 230
115 159 80
32 26 15
224 141 187
142 12 75
225 45 252
236 52 174
212 240 147
20 204 253
221 185 229
101 4 110
11 57 23
235 237 23
213 35 77
223 101 131
63 233 219
195 239 227
40 227 226
188 66 195
192 202 72
46 78 8
178 68 247
244 90 233
63 195 240
4 133 50
232 44 96
59 36 13
0 139 127
92 36 43
54 147 125
193 76 128
235 79 20
96 48 78
9 195 218
118 179 234
108 153 135
157 212 223
150 158 120
38 31 221
207 141 137
120 32 83
38 140 113
153 84 17
22 133 246
36 136 127
239 98 152
80 112 164
30 85 249
135 220 184
53 10 39
239 65 93
38 123 184
108 173 0
53 48 177
30 17 197
231 231 118
124 124 40
30 202 229
162 186 10
87 44 180
191 88 241
164 110 249
116 53 117
180 145 60
113 136 198
139 31 203
31 142 149
24 139 244
166 47 225
84 20 85
228 81 35
166 83 238
24 90 216
6 202 1
99 101 99
198 29 131
188 35 26
116 57 86
185 115 111
3 37 242
83 214 142
51 237 26
33 226 37
77 115 245
247 18 62
78 12 78
76 142 251
196 84 55
19 201 106
191 90 195
138 137 150
37 19 84
106 23 30
12 27 155
51 1 150
154 20 115
62 56 123
78 37 62
28 7 253
125 208 199
22 49 247
248 170 4
168 87 6
119 61 184
43 130 98
126 3 241
197 64 174
4 114 79
62 119 213
155 153 215
67 5 141
140 209 227
251 24 227
212 225 10
73 58 93
162 26 102
103 254 205
245 10 37
223 171 223
95 191 62
215 37 122
30 188 243
173 224 252
26 203 71
238 66 89
192 203 47
65 16 33
70 9 107
230 116 39
161 161 31
21 32 141
88 6 78
216 152 247
111 49 5
226 228 52
136 51 101
118 107 118
35 110 117
92 220 9
241 91 153
83 9 229
89 236 218
242 9 85
239 172 34
186 227 119
167 160 80
91 204 79
15 99 235
0 154 146
68 3 130
111 225 233
113 155 58
5 64 26
99 94 222
148 41 196
214 133 120
2 232 25
68 250 53
231 227 229
91 45 149
107 5 56
81 137 96
194 209 9
253 117 5
113 138 241
153 214 121
66 132 62
28 102 250
72 204 51
95 112 137
136 57 241
26 79 170
156 179 148
9 123 215
177 30 72
133 2 10
234 97 245
21 139 2
48 91 174
236 202 5
76 252 203
219 162 192
149 121 238
54 236 6
124 100 191
73 67 209
65 122 202
158 208 171
228 76 238
114 88 182
248 19 50
144 95 99
239 175 0
40 192 42
90 92 102
198 138 57
21 91 57
44 204 180
0 74 79
64 168 4
115 106 56
178 45 230
153 105 229
169 162 62
137 36 10
11 216 89
96 16 135
97 45 181
191 137 157
106 249 168
116 190 234
245 74 244
180 100 162
61 142 81
183 191 96
195 40 37
62 23 241
230 14 109
218 40 85
12 81 105
175 233 202
151 181 18
95 62 217
186 59 136
232 144 217
115 227 14
249 161 167
138 80 166
198 74 112
147 250 208
34 136 233
159 198 158
70 51 149
246 9 240
246 168 255
149 188 225
52 96 23
101 76 74
217 77 81
227 177 194
0 251 238
210 132 232
142 174 143
55 92 217
25 132 179
54 152 216
210 52 129
81 12 72
232 186 190
105 12 23
84 90 55
195 127 221
179 110 78
154 234 211
168 251 36
229 181 63
92 135 82
125 23 55
9 105 181
10 233 28
109 74 144
210 162 59
206 122 158
87 228 111
136 102 174
159 59 172
73 108 142
215 81 85
61 69 255
102 57 73
250 84 122
71 87 22
195 232 83
94 73 64
137 156 155
3 237 219
112 189 151
60 220 56
66 193 159
148 120 204
40 48 29
220 59 110
26 152 228
30 95 180
213 199 17
30 194 127
137 206 210
97 177 137
31 144 90
26 203 159
176 192 60
102 13 34
242 188 242
105 9 79
138 255 202
199 212 173
113 177 41
0 80 174
169 118 177
154 163 238
163 11 62
76 142 249
179 39 232
53 70 158
39 243 199
1 62 175
254 129 217
229 89 73
91 100 109
208 246 163
143 228 82
10 71 66
63 124 92
234 91 186
183 97 140
229 58 5
229 24 236
161 230 109
108 22 13
214 158 110
8 42 103
35 136 59
57 65 126
142 124 147
86 57 93
52 40 224
143 71 77
97 115 33
165 85 215
137 185 16
195 229 238
110 179 251
156 198 92
221 42 86
14 193 9
90 28 18
9 15 134
154 116 113
2 177 62
142 103 182
194 3 101
226 35 179
51 233 176
80 45 236
114 100 139
154 242 97
132 185 50
252 89 46
246 199 66
157 198 145
253 4 104
88 17 70
44 184 161
249 186 51
122 108 53
181 127 71
209 78 15
78 77 205
14 131 66
128 1 40
44 70 158
13 82 95
4 72 208
123 127 35
113 232 173
19 71 4
55 131 83
244 11 180
198 102 176
239 97 167
10 171 63
206 63 34
112 155 74
47 111 115
105 23 140
114 141 64
140 19 224
25 86 86
79 191 207
24 192 186
189 117 78
175 130 84
173 136 215
117 94 240
27 225 14
9 120 19
67 247 106
193 95 174
230 62 194
243 204 151
122 156 193
54 124 178
111 79 99
255 241 144
197 176 126
174 63 203
88 199 32
181 229 164
136 169 182
102 239 22
239 56 250
177 48 15
218 239 44
127 105 25
170 230 13
171 223 124
240 229 171
60 85 106
81 190 41
117 186 139
5 58 96
112 229 61
232 7 102
183 214 98
65 68 168
72 50 31
23 245 185
74 79 249
197 28 75
190 222 120
129 203 189
97 167 237
215 227 143
32 248 73
48 51 244
187 234 241
114 194 87
242 153 116
78 22 9
2 55 34
149 187 30
202 108 217
4 189 81
128 4 183
108 203 139
123 195 214
203 152 74
216 155 251
222 41 5
144 217 210
254 64 47
100 57 103
92 50 11
110 110 62
121 165 78
246 2 127
92 131 129
143 45 147
78 80 223
196 14 203
254 243 14
81 182 50
18 239 216
187 52 68
251 194 223
54 253 14
131 209 242
193 156 28
183 202 139
94 221 31
241 115 235
74 6 12
49 255 232
131 6 112
49 9 138
237 73 170
220 48 116
143 123 99
219 165 218
50 22 205
98 77 248
179 170 150
191 192 36
3 217 50
126 122 48
97 232 18
31 189 121
55 183 85
5 36 84
184 124 99
21 182 22
14 141 103
34 188 191
41 10 236
164 164 140
235 207 100
225 110 11
160 220 194
202 67 186
252 251 230
166 202 180
104 68 175
87 220 63
150 34 225
125 236 92
207 57 226
4 236 9
118 246 165
79 131 230
105 13 188
45 124 85
138 59 139
147 127 132
163 113 19
43 84 13
153 158 141
179 72 139
49 128 193
145 4 90
234 251 74
55 145 96
244 115 57
36 187 121
211 120 214
4 54 40
114 234 216
246 162 247
133 125 251
239 155 74
135 15 190
175 0 82
0 28 86
230 142 115
20 34 74
238 60 67
74 199 97
236 153 43
89 151 142
42 214 107
144 222 202
225 113 35
141 57 242
247 81 164
110 149 159
55 229 136
103 203 101
189 160 42
90 142 223
10 197 71
15 194 234
232 121 171
75 28 81
102 173 36
76 40 149
203 34 211
82 26 127
129 238 157
69 198 238
154 37 234
166 151 49
62 43 112
228 140 255
30 1 80
79 184 146
218 192 6
44 37 189
80 232 189
195 10 228
86 53 229
203 224 232
39 182 49
166 247 79
140 191 13
71 254 78
236 88 130
132 121 83
143 202 250
97 34 232
78 121 97
39 189 203
4 158 29
40 78 160
247 102 181
131 146 187
10 202 95
176 10 18
48 65 198
223 37 86
234 149 224
26 234 142
12 174 242
217 122 59
233 227 163
86 37 33
61 226 196
155 192 212
202 246 230
109 143 221
33 32 207
251 66 168
248 113 115
95 27 64
17 224 104
24 162 51
19 27 124
154 150 110
213 12 15
242 48 232
31 216 32
161 133 185
145 136 168
82 86 159
60 151 106
86 148 80
168 99 158
200 235 7
43 154 6
9 128 164
137 96 245
104 127 15
112 77 248
63 251 32
201 192 95
247 40 231
81 28 22
242 223 100
102 0 36
7 221 91
15 199 93
187 109 232
231 147 181
46 113 38
134 248 148
115 179 129
75 235 87
65 251 238
236 240 154
54 107 109
46 110 82
190 36 162
124 68 202
54 134 60
137 235 110
95 166 199
19 29 79
210 143 162
85 86 178
129 185 186
234 29 63
77 126 224
83 30 50
247 8 82
138 255 9
66 108 184
112 171 85
9 249 54
110 115 199
22 77 175
39 162 52
103 2 93
62 219 37
83 212 232
229 226 155
118 177 97
48 225 87
25 140 245
60 148 36
120 28 36
42 56 61
104 24 0
187 72 202
46 5 222
16 2 141
128 13 154
7 215 9
196 39 64
91 217 195
234 123 92
32 122 170
102 119 44
9 153 94
145 35 52
143 210 165
47 105 237
96 170 48
106 250 184
213 68 207
45 66 229
18 127 50
59 231 142
50 22 244
134 242 250
80 254 252
252 26 20
245 30 94
115 153 58
174 27 143
171 36 6
13 164 130
16 108 87
104 78 65
12 94 156
42 111 242
47 246 35
234 244 0
132 61 68
33 60 26
176 135 8
255 64 179
172 150 63
79 91 251
165 117 91
120 136 216
24 77 54
250 235 246
213 218 2
57 183 93
37 40 110
33 177 173
117 254 9
56 125 18
195 107 57
96 211 131
101 202 45
202 52 67
58 16 52
96 79 89
233 173 193
74 231 85
91 167 0
95 205 90
94 230 152
177 190 224
126 31 151
163 7 207
177 183 53
131 35 238
59 66 120
176 98 251
200 181 147
171 38 26
158 210 241
168 218 26
2 195 189
222 140 69
103 61 216
73 86 119
75 235 60
223 75 45
122 183 190
230 35 186
201 124 153
76 11 22
211 48 147
166 159 15
127 140 189
237 197 151
127 57 2
188 243 49
99 196 136
234 69 125
199 10 209
8 140 114
182 102 57
106 25 14
142 89 71
107 192 122
12 206 36
139 234 153
230 51 191
196 146 39
236 234 58
124 80 28
108 150 216
198 49 205
248 25 21
35 95 85
88 38 183
98 222 80
26 84 3
15 151 195
128 32 188
63 155 189
202 5 3
117 207 158
30 130 42
16 170 189
9 169 49
218 86 103
96 12 138
193 127 156
214 113 244
26 103 17
136 41 209
203 16 28
112 238 130
63 199 212
115 30 39
119 29 167
98 177 97
179 43 237
95 235 112
36 178 168
247 176 173
165 5 28
156 114 1
117 244 109
221 195 62
248 198 203
42 208 83
147 138 165
108 185 170
220 46 162
199 14 82
229 174 124
180 136 191
224 51 115
185 253 64
189 185 147
54 139 193
192 248 147
194 37 144
40 228 44
66 114 143
19 33 205
201 219 124
19 22 220
235 247 94
10 214 168
184 145 250
12 180 48
3 243 207
117 130 191
107 223 51
196 233 124
133 242 105
25 162 221
66 222 253
15 16 56
5 138 6
99 133 120
149 43 88
211 8 198
146 118 162
34 82 137
212 217 227
77 67 201
65 66 223
7 16 130
238 233 197
213 65 97
119 30 73
4 56 5
16 131 238
128 15 26
85 22 91
204 98 150
210 18 58
174 209 21
141 182 18
190 211 199
52 222 232
84 112 162
202 105 212
225 115 3
15 252 131
65 67 255
174 1 37
57 43 149
172 241 201
211 211 149
223 155 249
75 78 52
217 237 218
244 5 82
135 108 174
230 73 74
139 0 233
189 88 140
136 107 164
255 101 150
15 143 93
136 139 173
191 90 57
106 51 73
107 196 249
14 108 16
11 166 37
253 156 244
161 240 32
133 197 175
196 101 234
81 146 144
247 51 168
250 209 195
131 87 108
98 161 10
219 127 47
89 81 90
206 161 71
121 221 12
26 28 170
63 231 97
30 121 53
254 180 217
213 45 157
229 152 103
111 196 19
200 175 167
165 160 154
109 195 204
224 224 10
193 3 19
67 150 100
3 216 156
197 208 136
68 171 40
222 91 225
160 103 241
82 212 209
44 63 145
120 227 175
86 177 199
12 147 241
165 11 221
63 190 153
199 51 32
75 153 61
144 252 183
69 208 221
104 201 233
69 16 85
16 191 180
109 228 19
106 91 57
211 221 62
188 29 60
19 249 82
227 158 200
29 192 202
106 200 43
34 242 137
155 244 188
199 199 97
113 72 173
95 93 235
109 126 220
65 49 168
148 19 66
141 205 21
109 239 163
171 31 182
183 38 172
112 193 154
112 104 81
237 103 157
118 33 95
105 162 234
53 11 145
244 207 165
241 248 190
244 92 139
224 46 165
59 19 103
154 54 195
219 155 135
96 158 193
152 169 206
68 182 38
223 243 220
189 28 9
143 130 181
216 206 2
186 196 75
166 183 193
187 66 220
172 199 36
178 85 189
226 17 140
55 215 117
62 164 169
233 233 162
237 247 221
206 68 230
222 9 152
10 224 132
108 188 203
255 239 133
61 125 246
228 243 186
16 45 202
101 132 206
201 183 220
20 110 18
195 107 146
91 254 153
202 149 75
157 28 119
122 136 241
169 204 167
89 96 82
84 233 145
4 165 184
118 213 205
246 75 213
77 242 18
44 247 125
35 17 32
208 0 255
219 90 97
104 128 44
49 83 39
46 111 122
226 4 151
176 250 237
71 159 135
205 242 53
195 45 197
231 90 224
234 103 16
33 91 10
34 180 59
13 10 224
253 91 192
226 67 16
169 9 168
30 122 34
159 192 125
16 177 89
165 131 41
185 86 97
14 45 100
82 168 98
117 114 124
78 186 137
182 251 84
232 100 164
90 223 86
31 125 220
48 67 221
70 18 69
152 14 28
241 55 127
133 243 71
128 114 117
26 48 106
61 121 131
31 159 33
164 171 103
165 76 45
58 173 20
109 134 44
221 94 233
136 201 211
99 244 214
245 54 115
86 187 213
226 196 96
129 3 165
11 234 144
65 112 11
80 234 152
30 176 141
